id,image,details,hdb_approved,gender,date_of_birth,name,age
535,https://cdn2.thedogapi.com/images/MtoQ-RDiB.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,M,2011,Kooikerhondje,9
536,https://cdn2.thedogapi.com/images/2GdKwnTON.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2014,Kooikerhondje,6
537,https://cdn2.thedogapi.com/images/omhpknDX6.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,M,2010,Kooikerhondje,10
538,https://cdn2.thedogapi.com/images/Q6H9UcRZB.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2018,Saint Bernard,2
539,https://cdn2.thedogapi.com/images/KjD15MOuM.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,M,2010,Saint Bernard,10
540,https://cdn2.thedogapi.com/images/uE8zkHahk.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2017,Saint Bernard,3
541,https://cdn2.thedogapi.com/images/ArfAUoqnI.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,F,2014,Shiba Inu,6
542,https://cdn2.thedogapi.com/images/NoSR1FFPx.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",False,F,2008,Shiba Inu,12
543,https://cdn2.thedogapi.com/images/XLVd7vTZw.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",True,F,2016,Standard Schnauzer,4
544,https://cdn2.thedogapi.com/images/T0rXO2Pgf.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2012,Ella,8
545,https://cdn2.thedogapi.com/images/BJT0Jx5Nm_1280.jpg,"Steady, Bold, Independent, Confident, Intelligent, Proud",False,F,2016,Anatolian Shepherd Dog,4
546,https://cdn2.thedogapi.com/images/ry8KWgqEQ_1280.jpg,"Aloof, Loyal, Independent, Quiet",False,M,2017,Chow Chow,3
547,https://cdn2.thedogapi.com/images/rJH9KQoEX.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2009,Missie,11
548,https://cdn2.thedogapi.com/images/ByUgoQiE7.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2014,Sydney,6
549,https://cdn2.thedogapi.com/images/r9CSG0CWk.jpg,"Friendly, Assertive, Energetic, Loyal, Gentle, Confident, Dominant",True,M,2011,American Bulldog,9
550,https://cdn2.thedogapi.com/images/cEt0LCueL.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",True,F,2017,American Bully,3
551,https://cdn2.thedogapi.com/images/0yxSqpNj4.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",False,M,2013,American Eskimo Dog (Miniature),7
552,https://cdn2.thedogapi.com/images/Z8LiOtceX.jpg,"Wild, Hardworking, Dutiful",False,M,2015,African Hunting Dog,5
553,https://cdn2.thedogapi.com/images/1-7cgoZSh.jpg,"Outgoing, Friendly, Alert, Confident, Intelligent, Courageous",False,F,2017,Airedale Terrier,3
554,https://cdn2.thedogapi.com/images/rqUG1kbaT.jpg,"Docile, Alert, Responsive, Dignified, Composed, Friendly, Receptive, Faithful, Courageous",True,F,2013,Akita,7
555,https://cdn2.thedogapi.com/images/CY4hi0izf.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2015,Frankie,5
556,https://cdn2.thedogapi.com/images/EumfBvOXp.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2011,Bo,9
557,https://cdn2.thedogapi.com/images/XWzQsmrmX.jpg,"Cautious, Energetic, Loyal, Obedient, Protective, Brave",True,M,2012,Australian Cattle Dog,8
558,https://cdn2.thedogapi.com/images/sEmkqkwfN.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,F,2014,Bearded Collie,6
559,https://cdn2.thedogapi.com/images/_eGtrKB20.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2008,Bearded Collie,12
560,https://cdn2.thedogapi.com/images/A09F4c1qP.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2010,Bearded Collie,10
561,https://cdn2.thedogapi.com/images/z3N-noGqn.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2015,Border Collie,5
562,https://cdn2.thedogapi.com/images/G2foZqvJO.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2011,Border Collie,9
563,https://cdn2.thedogapi.com/images/lpqw_Acag.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,F,2013,Border Collie,7
564,https://cdn2.thedogapi.com/images/YmHQa7tTt.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,F,2010,Border Collie,10
565,https://cdn2.thedogapi.com/images/NyW9yv8vj.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2017,Border Collie,3
566,https://cdn2.thedogapi.com/images/IdxyFpJdv.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2016,Bull Terrier,4
567,https://cdn2.thedogapi.com/images/BwTUNvg4q.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",True,M,2017,Bull Terrier,3
568,https://cdn2.thedogapi.com/images/5uFASRPPI.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",False,M,2008,Chesapeake Bay Retriever,12
569,https://cdn2.thedogapi.com/images/ZzK_MspO2.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",False,M,2013,Chesapeake Bay Retriever,7
570,https://cdn2.thedogapi.com/images/_upbHYcnO.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",True,F,2009,Cocker Spaniel,11
571,https://cdn2.thedogapi.com/images/gwZ3amqat.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,F,2011,Finnish Spitz,9
572,https://cdn2.thedogapi.com/images/WsN7xOoRZ.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2009,Kooikerhondje,11
573,https://cdn2.thedogapi.com/images/_RfoPVJ_Z.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,M,2008,Kooikerhondje,12
574,https://cdn2.thedogapi.com/images/V8ZEfQ69m.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2010,Saint Bernard,10
575,https://cdn2.thedogapi.com/images/DbcfkQrav.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2009,Saint Bernard,11
576,https://cdn2.thedogapi.com/images/UqvwNLqA2.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2016,Saint Bernard,4
577,https://cdn2.thedogapi.com/images/6kOWrryau.jpg,"Aloof, Reserved, Intelligent, Quiet",False,M,2010,Saluki,10
578,https://cdn2.thedogapi.com/images/fHVBn5VTk.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2018,Shiba Inu,2
579,https://cdn2.thedogapi.com/images/yWdlGkbiQ.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,F,2017,Shiba Inu,3
580,https://cdn2.thedogapi.com/images/nwpd32sdl.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2010,Shiba Inu,10
581,https://cdn2.thedogapi.com/images/keAvlc5KL.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2015,Shiba Inu,5
582,https://cdn2.thedogapi.com/images/8zOFznijs.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",False,M,2013,Tibetan Terrier,7
583,https://cdn2.thedogapi.com/images/5szUvAf52.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2008,Polo,12
584,https://cdn2.thedogapi.com/images/H1dGlxqNQ_1280.jpg,"Affectionate, Energetic, Alert, Curious, Playful, Intelligent",True,F,2017,Basenji,3
585,https://cdn2.thedogapi.com/images/ryNYMx94X_1280.jpg,"Affectionate, Athletic, Gentle, Intelligent, Quiet, Even Tempered",False,F,2008,Greyhound,12
586,https://cdn2.thedogapi.com/images/SyBvVgc47_1280.jpg,"Fearless, Agile, Curious, Independent, Confident, Faithful",False,M,2010,Schipperke,10
587,https://cdn2.thedogapi.com/images/ByBOFuhBX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2010,Scooter,10
588,https://cdn2.thedogapi.com/images/fIXRDcKzn.jpg,"Loyal, Independent, Intelligent, Brave",False,F,2011,Akbash Dog,9
589,https://cdn2.thedogapi.com/images/lGy5M4Ps2.jpg,"Stubborn, Curious, Playful, Adventurous, Active, Fun-loving",True,F,2014,Affenpinscher,6
590,https://cdn2.thedogapi.com/images/lNnWNU4qU.jpg,"Outgoing, Friendly, Alert, Confident, Intelligent, Courageous",True,F,2015,Airedale Terrier,5
591,https://cdn2.thedogapi.com/images/H6UCIZJsc.jpg,"Docile, Alert, Responsive, Dignified, Composed, Friendly, Receptive, Faithful, Courageous",False,F,2010,Akita,10
592,https://cdn2.thedogapi.com/images/36TXlWMDf.jpg,"Docile, Alert, Responsive, Dignified, Composed, Friendly, Receptive, Faithful, Courageous",True,M,2008,Akita,12
593,https://cdn2.thedogapi.com/images/33mJ-V3RX.jpg,"Loving, Protective, Trainable, Dutiful, Responsible",False,M,2015,Alapaha Blue Blood Bulldog,5
594,https://cdn2.thedogapi.com/images/NxTFaEvsq.jpg,"Friendly, Energetic, Loyal, Gentle, Confident",False,M,2016,Alaskan Husky,4
595,https://cdn2.thedogapi.com/images/_KGSi_Bxj.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2012,Molly,8
596,https://cdn2.thedogapi.com/images/3Gu2SnZ1a.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2009,Joey,11
597,https://cdn2.thedogapi.com/images/OiSVH1Kq-.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2012,Bruce,8
598,https://cdn2.thedogapi.com/images/Mn2A5Urz0.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2012,Bearded Collie,8
599,https://cdn2.thedogapi.com/images/Kar3rW9L2.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2010,Border Collie,10
600,https://cdn2.thedogapi.com/images/BPp0qBhbV.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2010,Border Collie,10
601,https://cdn2.thedogapi.com/images/LtMYL_t3J.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,F,2014,Border Collie,6
602,https://cdn2.thedogapi.com/images/oCwM2h4LD.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2010,Border Collie,10
603,https://cdn2.thedogapi.com/images/CVbP_4N2Z.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2009,Border Collie,11
604,https://cdn2.thedogapi.com/images/KxtaTW3gD.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2013,Bull Terrier,7
605,https://cdn2.thedogapi.com/images/XyPrtzWMn.jpg,"Affectionate, Intelligent, Quiet, Dominant, Happy, Protective",False,F,2018,Chesapeake Bay Retriever,2
606,https://cdn2.thedogapi.com/images/WSHowxXDo.jpg,"Trainable, Friendly, Affectionate, Playful, Quiet, Faithful",False,F,2012,Cocker Spaniel,8
607,https://cdn2.thedogapi.com/images/-c6didgTY.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,M,2009,Finnish Spitz,11
608,https://cdn2.thedogapi.com/images/oqjGkQJSZ.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2010,Kooikerhondje,10
609,https://cdn2.thedogapi.com/images/kamfrLKTl.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,F,2012,Kooikerhondje,8
610,https://cdn2.thedogapi.com/images/YQX57Kz3X.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,M,2012,Saint Bernard,8
611,https://cdn2.thedogapi.com/images/6jNaXEFxv.jpg,"Aloof, Reserved, Intelligent, Quiet",True,F,2018,Saluki,2
612,https://cdn2.thedogapi.com/images/mJmXgDfcW.jpg,"Charming, Fearless, Keen, Alert, Confident, Faithful",True,M,2008,Shiba Inu,12
613,https://cdn2.thedogapi.com/images/VU6TmJM8z.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",True,M,2009,Standard Schnauzer,11
614,https://cdn2.thedogapi.com/images/S14n1x9NQ_1280.jpg,"Kind, Sweet-Tempered, Loyal, Independent, Intelligent, Loving",False,F,2008,American Foxhound,12
615,https://cdn2.thedogapi.com/images/rJIakgc4m_1280.jpg,"Tenacious, Friendly, Devoted, Loyal, Attentive, Courageous",True,F,2017,American Staffordshire Terrier,3
616,https://cdn2.thedogapi.com/images/BJcNbec4X_1280.jpg,"Energetic, Inquisitive, Independent, Gentle, Intelligent, Loving",True,M,2009,Catahoula Leopard Dog,11
617,https://cdn2.thedogapi.com/images/Hk0Jfe5VQ_1280.jpg,"Affectionate, Cheerful, Alert, Intelligent, Attentive, Active",False,F,2018,English Springer Spaniel,2
618,https://cdn2.thedogapi.com/images/Hy3H7g94X_1280.jpg,"Clever, Outgoing, Friendly, Energetic, Responsive, Playful",False,F,2017,Miniature Pinscher,3
619,https://cdn2.thedogapi.com/images/SyYtQe5V7_1280.jpg,"Outgoing, Alert, Patient, Intelligent, Loving",False,M,2008,Nova Scotia Duck Tolling Retriever,12
620,https://cdn2.thedogapi.com/images/HJ-Dix94Q_1280.jpg,"Fearless, Friendly, Energetic, Alert, Intelligent, Watchful",True,F,2012,Swedish Vallhund,8
621,https://cdn2.thedogapi.com/images/BJUum6T4X.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2015,Abby,5
622,https://cdn2.thedogapi.com/images/Bk-WET6Em.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2014,Jeter,6
623,https://cdn2.thedogapi.com/images/B1bCOd3SX_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2014,Bear,6
624,https://cdn2.thedogapi.com/images/HyaztunHm_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2008,Charlie,12
625,https://cdn2.thedogapi.com/images/B1OLt_3rQ_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2016,Cricket,4
626,https://cdn2.thedogapi.com/images/sfMkLH0cj_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2009,Chase,11
627,https://cdn2.thedogapi.com/images/IYnbVDoBJ.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2014,Abbie,6
628,https://cdn2.thedogapi.com/images/GhtSdrW29.jpg,"Friendly, Affectionate, Devoted, Loyal, Dignified, Playful",False,F,2008,Alaskan Malamute,12
629,https://cdn2.thedogapi.com/images/wPIaaiYOy.jpg,"Friendly, Alert, Reserved, Intelligent, Protective",False,F,2017,American Eskimo Dog (Miniature),3
630,https://cdn2.thedogapi.com/images/FQpFX5-UR.jpg,"Wild, Hardworking, Dutiful",False,F,2018,African Hunting Dog,2
631,https://cdn2.thedogapi.com/images/5hQo-doWf.jpg,"Loving, Protective, Trainable, Dutiful, Responsible",False,M,2010,Alapaha Blue Blood Bulldog,10
632,https://cdn2.thedogapi.com/images/KIMct5XJc.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2014,Chanel,6
633,https://cdn2.thedogapi.com/images/LmGFTdAev.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2010,Whiskey,10
634,https://cdn2.thedogapi.com/images/QdP_j-7yz.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2013,Minnie,7
635,https://cdn2.thedogapi.com/images/5d2TTnAMq.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2016,Sam,4
636,https://cdn2.thedogapi.com/images/1LYza_4kb.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2018,Mac,2
637,https://cdn2.thedogapi.com/images/aBlkZ0fo0.jpg,"Cautious, Energetic, Loyal, Obedient, Protective, Brave",False,F,2018,Australian Cattle Dog,2
638,https://cdn2.thedogapi.com/images/_q5yhP_X_.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2014,Bearded Collie,6
639,https://cdn2.thedogapi.com/images/d_dNvBD0R.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,M,2017,Bearded Collie,3
640,https://cdn2.thedogapi.com/images/KhXmgBorE.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,F,2010,Bearded Collie,10
641,https://cdn2.thedogapi.com/images/iYNlO0y4T.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",False,M,2008,Bearded Collie,12
642,https://cdn2.thedogapi.com/images/SnbUh5ntS.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2008,Border Collie,12
643,https://cdn2.thedogapi.com/images/hOQCNqMDb.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2017,Border Collie,3
644,https://cdn2.thedogapi.com/images/BtMPhXN9d.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,F,2018,Bull Terrier,2
645,https://cdn2.thedogapi.com/images/Tb9dDTBtT.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",False,M,2012,Bull Terrier,8
646,https://cdn2.thedogapi.com/images/blN4umH0V.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",True,F,2013,Kooikerhondje,7
647,https://cdn2.thedogapi.com/images/DJ_glutgg.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,F,2015,Kooikerhondje,5
648,https://cdn2.thedogapi.com/images/YNDcKGXbi.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2008,Saint Bernard,12
649,https://cdn2.thedogapi.com/images/SLDsIjTd-.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,M,2014,Saint Bernard,6
650,https://cdn2.thedogapi.com/images/k4WVD0wfC.jpg,"Aloof, Reserved, Intelligent, Quiet",True,M,2012,Saluki,8
651,https://cdn2.thedogapi.com/images/k0WvkHMmP.jpg,"Aloof, Reserved, Intelligent, Quiet",False,F,2013,Saluki,7
652,https://cdn2.thedogapi.com/images/zv89hR-O8.jpg,"Protective, Loyal, Independent, Intelligent, Loving, Familial",True,M,2010,Thai Ridgeback,10
653,https://cdn2.thedogapi.com/images/HJQ8ge5V7_1280.jpg,"Fearless, Friendly, Intelligent, Protective, Calm",False,F,2018,Beauceron,2
654,https://cdn2.thedogapi.com/images/ByK8gx947_1280.jpg,"Affectionate, Spirited, Intelligent, Good-tempered",True,M,2015,Bedlington Terrier,5
655,https://cdn2.thedogapi.com/images/Skdcgx9VX_1280.jpg,"Stubborn, Affectionate, Gentle, Even Tempered",False,F,2011,Bloodhound,9
656,https://cdn2.thedogapi.com/images/H1QyMe5EQ_1280.jpg,"Kind, Energetic, Independent, Adaptable, Intelligent, Bossy",False,M,2015,English Shepherd,5
657,https://cdn2.thedogapi.com/images/SJAnzg9NX_1280.jpg,"Mischievous, Affectionate, Agile, Athletic, Companionable, Intelligent",False,M,2015,Italian Greyhound,5
658,https://cdn2.thedogapi.com/images/S1RGml5Em_1280.jpg,"Clever, Friendly, Alert, Intelligent",True,F,2018,Lancashire Heeler,2
659,https://cdn2.thedogapi.com/images/Hyjcol947_1280.jpg,"Willful, Aloof, Assertive, Independent, Playful, Intelligent, Happy",False,M,2014,Tibetan Spaniel,6
660,https://cdn2.thedogapi.com/images/Hyv-ne94m_1280.jpg,"Friendly, Affectionate, Lively, Gentle, Intelligent, Quiet",True,M,2016,Whippet,4
661,https://cdn2.thedogapi.com/images/HkaT7ppEQ.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2015,Piper,5
662,https://cdn2.thedogapi.com/images/bhF8zbrRq.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",True,F,2015,American Bully,5
663,https://cdn2.thedogapi.com/images/y2G5sMFrS.jpg,"Wild, Hardworking, Dutiful",True,M,2009,African Hunting Dog,11
664,https://cdn2.thedogapi.com/images/PG8UPLSVU.jpg,"Outgoing, Friendly, Alert, Confident, Intelligent, Courageous",False,M,2017,Airedale Terrier,3
665,https://cdn2.thedogapi.com/images/CAy4xLsx6.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2009,Rocky,11
666,https://cdn2.thedogapi.com/images/d1BTZDNE8.png,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2013,Hannah,7
667,https://cdn2.thedogapi.com/images/WXwoScolv.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2011,Boomer,9
668,https://cdn2.thedogapi.com/images/_zy2OcyhQ.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2010,Olive,10
669,https://cdn2.thedogapi.com/images/qXTOAloY9.jpg,"Trainable, Protective, Sweet-Tempered, Keen, Active",True,F,2011,Bull Terrier,9
670,https://cdn2.thedogapi.com/images/K1Jv9xVsf.jpg,"Benevolent, Agile, Alert, Intelligent, Active, Territorial",False,M,2017,Kooikerhondje,3
671,https://cdn2.thedogapi.com/images/ihTQ9wvul.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,M,2016,Saint Bernard,4
672,https://cdn2.thedogapi.com/images/HkuYlxqEQ_1280.jpg,"Feisty, Affectionate, Cheerful, Playful, Gentle, Sensitive",False,M,2013,Bichon Frise,7
673,https://cdn2.thedogapi.com/images/B1uW7l5VX_1280.jpg,"Kind, Outgoing, Agile, Gentle, Intelligent, Trusting, Even Tempered",False,M,2013,Labrador Retriever,7
674,https://cdn2.thedogapi.com/images/SkNjqx9NQ_1280.jpg,"Docile, Friendly, Dignified, Gentle",True,M,2013,Scottish Deerhound,7
675,https://cdn2.thedogapi.com/images/ByzGsl5Nm_1280.jpg,"Friendly, Responsive, Inquisitive, Alert, Quick, Joyful",False,M,2017,Silky Terrier,3
676,https://cdn2.thedogapi.com/images/HJgLVTaVX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2011,Peanut,9
677,https://cdn2.thedogapi.com/images/ByCyKunBQ_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2008,Belle,12
678,https://cdn2.thedogapi.com/images/SyNNYd3S7_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2016,Bubba,4
679,https://cdn2.thedogapi.com/images/26pHT3Qk7.jpg,"Loyal, Independent, Intelligent, Brave",True,F,2018,Akbash Dog,2
680,https://cdn2.thedogapi.com/images/ItA2wNWiA.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2015,Leo,5
681,https://cdn2.thedogapi.com/images/k3fSL2RG4.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2018,Brandy,2
682,https://cdn2.thedogapi.com/images/M9euOJSBd.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2008,Bearded Collie,12
683,https://cdn2.thedogapi.com/images/9NJbNWAW9.jpg,"Self-confidence, Hardy, Lively, Alert, Intelligent, Active",True,M,2012,Bearded Collie,8
684,https://cdn2.thedogapi.com/images/U7OLiFMLX.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2016,Border Collie,4
685,https://cdn2.thedogapi.com/images/HlGgWPlmU.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,M,2015,Border Collie,5
686,https://cdn2.thedogapi.com/images/hcx2zV5Bj.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",True,M,2012,Border Collie,8
687,https://cdn2.thedogapi.com/images/pAMLu0IxZ.jpg,"Tenacious, Keen, Energetic, Responsive, Alert, Intelligent",False,F,2010,Border Collie,10
688,https://cdn2.thedogapi.com/images/buxVXCo9V.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,F,2008,Finnish Spitz,12
689,https://cdn2.thedogapi.com/images/SuF176CZ8.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",False,F,2014,Finnish Spitz,6
690,https://cdn2.thedogapi.com/images/tUDJdHuO7.jpg,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,F,2015,Finnish Spitz,5
691,https://cdn2.thedogapi.com/images/cdvvEvgY1.png,"Playful, Loyal, Independent, Intelligent, Happy, Vocal",True,F,2012,Finnish Spitz,8
692,https://cdn2.thedogapi.com/images/hSiQkXG2s.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,F,2014,Saint Bernard,6
693,https://cdn2.thedogapi.com/images/yrpxixXWY.jpg,"Friendly, Lively, Gentle, Watchful, Calm",False,F,2018,Saint Bernard,2
694,https://cdn2.thedogapi.com/images/qh7cGcv83.jpg,"Friendly, Lively, Gentle, Watchful, Calm",True,F,2017,Saint Bernard,3
695,https://cdn2.thedogapi.com/images/iU-rWvOYA.jpg,"Protective, Loyal, Independent, Intelligent, Loving, Familial",True,M,2010,Thai Ridgeback,10
696,https://cdn2.thedogapi.com/images/ZrJ_J-FIY.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",True,M,2016,Tibetan Terrier,4
697,https://cdn2.thedogapi.com/images/TZwbGR2T6.jpg,"Affectionate, Energetic, Amiable, Reserved, Gentle, Sensitive",True,F,2016,Tibetan Terrier,4
698,https://cdn2.thedogapi.com/images/SbgZjfjVs.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",True,M,2012,Standard Schnauzer,8
699,https://cdn2.thedogapi.com/images/-qOqBA-Un.jpg,"Trainable, Good-natured, Devoted, Lively, Playful, Intelligent",False,F,2015,Standard Schnauzer,5
700,https://cdn2.thedogapi.com/images/rkVB1x9E7_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2016,Afghan Hound,4
701,https://cdn2.thedogapi.com/images/SyXN-e9NX_1280.jpg,"Affectionate, Devoted, Alert, Companionable, Intelligent, Active",False,M,2013,Cardigan Welsh Corgi,7
702,https://cdn2.thedogapi.com/images/SJJtcXs4m.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2010,Lady,10
703,https://cdn2.thedogapi.com/images/Bk4phvp47.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2012,Nina,8
704,https://cdn2.thedogapi.com/images/BJkpaDaNX.gif,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2016,Buster,4
705,https://cdn2.thedogapi.com/images/Bkf4Ea6NX.gif,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2013,Blue,7
706,https://cdn2.thedogapi.com/images/H1HKuu2HQ_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2010,Luna,10
707,https://cdn2.thedogapi.com/images/rkwT_d3HQ_1280.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,F,2016,Prince,4
708,https://cdn2.thedogapi.com/images/zEQtlI8h1.jpg,"Friendly, Affectionate, Devoted, Loyal, Dignified, Playful",True,F,2010,Alaskan Malamute,10
709,https://cdn2.thedogapi.com/images/UDciB__0I.jpg,"Strong Willed, Stubborn, Friendly, Clownish, Affectionate, Loyal, Obedient, Intelligent, Courageous",False,M,2015,American Bully,5
710,https://cdn2.thedogapi.com/images/n5GhfG7uv.jpg,"Wild, Hardworking, Dutiful",False,F,2010,African Hunting Dog,10
711,https://cdn2.thedogapi.com/images/Eo3-rrTTMU.jpg,"Aloof, Clownish, Dignified, Independent, Happy",True,M,2008,Sandy,12
712,https://cdn2.thedogapi.com/images/XXNYMzrDO.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,F,2010,Apollo,10
713,https://cdn2.thedogapi.com/images/_YgQ8eUX4.jpg,"Aloof, Clownish, Dignified, Independent, Happy",False,M,2012,Monkey,8
